gap_id,month,category,gap_type,candidate_file,candidate_path,candidate_document_type,matched_keywords,matched_text_snippet,candidate_reason,confidence,recommended_action
GAP-041,2024-11,health insurance,MISSING_STRICT_STATUS_AMOUNTS,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2023.pdf,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/# 2024/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2023.pdf,Health Insurance,11.2024; aok; barmer; beitraege; beitragsnachweis; bkk; dak; kkh; krankenkasse; sozialversicherung; techniker; tk; viactiv,9ZZZ00000000001 SVWZ+Kfz-Steuer fuer C BG 6 65 fuer die Zeit vom 11.11.2023 bis zum 10.11.2024 Kas senzeichen K12186781910 ZENTRALES FINANZWESEN DES BUNDES (ZFB) -ZENTRALKASSE-; BIC: PBNKDEFFXXX; IBAN: DE11 3701 0050 0980 6705 03 SEPA-LASTSCHRIFT 13.11.,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-041,2024-11,health insurance,MISSING_STRICT_STATUS_AMOUNTS,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2023.pdf,00_INBOX - Входящи - Eingang/Accounting/audit2024/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2023.pdf,Health Insurance,11.2024; aok; barmer; beitraege; beitragsnachweis; bkk; dak; kkh; krankenkasse; sozialversicherung; techniker; tk; viactiv,9ZZZ00000000001 SVWZ+Kfz-Steuer fuer C BG 6 65 fuer die Zeit vom 11.11.2023 bis zum 10.11.2024 Kas senzeichen K12186781910 ZENTRALES FINANZWESEN DES BUNDES (ZFB) -ZENTRALKASSE-; BIC: PBNKDEFFXXX; IBAN: DE11 3701 0050 0980 6705 03 SEPA-LASTSCHRIFT 13.11.,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-042,2024-11,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Entgeltbescheinigungen 11-2024.pdf,00_INBOX - Входящи - Eingang/Accounting/2024/Entgeltbescheinigungen 11-2024.pdf,Health Insurance,11-2024; 11.2024; 11/2024; bezahlt; november 2024; rechnung; versicherung,Entgeltbescheinigungen 11-2024.pdf 00_INBOX - Входящи - Eingang/Accounting/2024/Entgeltbescheinigungen 11-2024.pdf 659798 Martin Zahariev ,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-042,2024-11,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Entgeltbescheinigungen 11-2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 11-2024.pdf,Health Insurance,11-2024; 11.2024; 11/2024; bezahlt; november 2024; rechnung; versicherung,Entgeltbescheinigungen 11-2024.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 11-2024.pdf 659798 ,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-042,2024-11,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Entgeltbescheinigungen 11-2024__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 11-2024__copy2.pdf,Health Insurance,11-2024; 11.2024; 11/2024; bezahlt; november 2024; rechnung; versicherung,Entgeltbescheinigungen 11-2024__copy2.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 11-2024__copy2.pdf 659798 ,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-042,2024-11,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Entgeltbescheinigungen 11-2024__copy3.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 11-2024__copy3.pdf,Health Insurance,11-2024; 11.2024; 11/2024; bezahlt; november 2024; rechnung; versicherung,Entgeltbescheinigungen 11-2024__copy3.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 11-2024__copy3.pdf 659798 ,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-042,2024-11,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2023.pdf,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/# 2024/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2023.pdf,Health Insurance,11.2024; faellig; fahrzeug; miete; rechnung; tank; versicherung,9ZZZ00000000001 SVWZ+Kfz-Steuer fuer C BG 6 65 fuer die Zeit vom 11.11.2023 bis zum 10.11.2024 Kas senzeichen K12186781910 ZENTRALES FINANZWESEN DES BUNDES (ZFB) -ZENTRALKASSE-; BIC: PBNKDEFFXXX; IBAN: DE11 3701 0050 0980 6705 03 SEPA-LASTSCHRIFT 13.11.,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-042,2024-11,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2023.pdf,00_INBOX - Входящи - Eingang/Accounting/audit2024/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2023.pdf,Health Insurance,11.2024; faellig; fahrzeug; miete; rechnung; tank; versicherung,9ZZZ00000000001 SVWZ+Kfz-Steuer fuer C BG 6 65 fuer die Zeit vom 11.11.2023 bis zum 10.11.2024 Kas senzeichen K12186781910 ZENTRALES FINANZWESEN DES BUNDES (ZFB) -ZENTRALKASSE-; BIC: PBNKDEFFXXX; IBAN: DE11 3701 0050 0980 6705 03 SEPA-LASTSCHRIFT 13.11.,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-043,2024-12,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen_Juli_2025__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/Lohnauswertungen_Juli_2025__copy2.pdf,Payroll,12.2024; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal; payroll,"4 Ost 2.580,00 0,00 0,00 01.12.2024 Ost 2.580,00 0,00 0,00 01.01.2025 2.580,00 0,00 0,00 01.02.2025 2.580,00 0,00 ",month matched; category/type keywords matched,HIGH,USE_EXISTING
GAP-043,2024-12,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen_Juli_2025__copy4.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/Lohnauswertungen_Juli_2025__copy4.pdf,Payroll,12.2024; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal; payroll,"4 Ost 2.580,00 0,00 0,00 01.12.2024 Ost 2.580,00 0,00 0,00 01.01.2025 2.580,00 0,00 0,00 01.02.2025 2.580,00 0,00 ",month matched; category/type keywords matched,HIGH,USE_EXISTING
GAP-043,2024-12,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen.pdf,00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungen/Lohnauswertungen.pdf,Payroll,12.2024; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal,"024 Ost 2.750,00 0,00 0,00 01.12.2024 Ost 2.750,00 0,00 0,00 01.01.2025 2.750,00 0,00 0,00 01.02.2025 2.750,00 0,00 ",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-043,2024-12,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen.pdf,00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungenapril2025/Lohnauswertungen.pdf,Payroll,12.2024; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal,"01.11.2024 Ost 2.829,06 0,00 0,00 01.12.2024 Ost 2.829,06 0,00 0,00 01.01.2025 Ost 2.829,06 0,00 0,00 01.02.2025 Ost 2.82",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-043,2024-12,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen_Juli_2025.pdf,00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungenjuli2025/Lohnauswertungen_Juli_2025.pdf,Payroll,12.2024; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal,"4 Ost 2.580,00 0,00 0,00 01.12.2024 Ost 2.580,00 0,00 0,00 01.01.2025 2.580,00 0,00 0,00 01.02.2025 2.580,00 0,00 ",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-043,2024-12,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen.pdf,00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungenmai2025/Lohnauswertungen.pdf,Payroll,12.2024; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal, 0 kein Entgelt im Midijob 28.08.2024 31.12.2024 10.653 Martin Zahariev*Usti Nad Labem 27*09119 Chemnitz Andrei-Antonio Savin 09114 Chemnitz Draisdorfer Straße 18 SV *Pers.-Nr. 00097* C,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-044,2024-12,health insurance,MISSING_STRICT_STATUS_AMOUNTS,Entgeltbescheinigungen 12-2024.pdf,00_INBOX - Входящи - Eingang/Accounting/2024/Entgeltbescheinigungen 12-2024.pdf,Health Insurance,12-2024; 12.2024; 12/2024; aok; barmer; bkk; dak; dezember 2024; kkh; krankenkasse; sozialversicherung; techniker; viactiv,Entgeltbescheinigungen 12-2024.pdf 00_INBOX - Входящи - Eingang/Accounting/2024/Entgeltbescheinigungen 12-2024.pdf 659798 Martin Zahariev ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-044,2024-12,health insurance,MISSING_STRICT_STATUS_AMOUNTS,Entgeltbescheinigungen 12-2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 12-2024.pdf,Health Insurance,12-2024; 12.2024; 12/2024; aok; barmer; bkk; dak; dezember 2024; kkh; krankenkasse; sozialversicherung; techniker; viactiv,Entgeltbescheinigungen 12-2024.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 12-2024.pdf 659798 ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-044,2024-12,health insurance,MISSING_STRICT_STATUS_AMOUNTS,Entgeltbescheinigungen 12-2024__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 12-2024__copy2.pdf,Health Insurance,12-2024; 12.2024; 12/2024; aok; barmer; bkk; dak; dezember 2024; kkh; krankenkasse; sozialversicherung; techniker; viactiv,Entgeltbescheinigungen 12-2024__copy2.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 12-2024__copy2.pdf 659798 ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-044,2024-12,health insurance,MISSING_STRICT_STATUS_AMOUNTS,Entgeltbescheinigungen 12-2024__copy3.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 12-2024__copy3.pdf,Health Insurance,12-2024; 12.2024; 12/2024; aok; barmer; bkk; dak; dezember 2024; kkh; krankenkasse; sozialversicherung; techniker; viactiv,Entgeltbescheinigungen 12-2024__copy3.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 12-2024__copy3.pdf 659798 ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-044,2024-12,health insurance,MISSING_STRICT_STATUS_AMOUNTS,Entgeltbescheinigungen 11-2024.pdf,00_INBOX - Входящи - Eingang/Accounting/2024/Entgeltbescheinigungen 11-2024.pdf,Health Insurance,12.2024; 202412; aok; barmer; bkk; dak; dezember 2024; kkh; krankenkasse; sozialversicherung; techniker; viactiv, Martin Zahariev U0D 10.12.2024 10001 Usti Nad Labem 27 1 ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-044,2024-12,health insurance,MISSING_STRICT_STATUS_AMOUNTS,Entgeltbescheinigungen 11-2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 11-2024.pdf,Health Insurance,12.2024; 202412; aok; barmer; bkk; dak; dezember 2024; kkh; krankenkasse; sozialversicherung; techniker; viactiv, Martin Zahariev U0D 10.12.2024 10001 Usti Nad Labem 27 1 ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-044,2024-12,health insurance,MISSING_STRICT_STATUS_AMOUNTS,Entgeltbescheinigungen 11-2024__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 11-2024__copy2.pdf,Health Insurance,12.2024; 202412; aok; barmer; bkk; dak; dezember 2024; kkh; krankenkasse; sozialversicherung; techniker; viactiv, Martin Zahariev U0D 10.12.2024 10001 Usti Nad Labem 27 1 ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-045,2024-12,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Entgeltbescheinigungen 12-2024.pdf,00_INBOX - Входящи - Eingang/Accounting/2024/Entgeltbescheinigungen 12-2024.pdf,Health Insurance,12-2024; 12.2024; 12/2024; bezahlt; dezember 2024; rechnung; versicherung,Entgeltbescheinigungen 12-2024.pdf 00_INBOX - Входящи - Eingang/Accounting/2024/Entgeltbescheinigungen 12-2024.pdf 659798 Martin Zahariev ,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-045,2024-12,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Entgeltbescheinigungen 12-2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 12-2024.pdf,Health Insurance,12-2024; 12.2024; 12/2024; bezahlt; dezember 2024; rechnung; versicherung,Entgeltbescheinigungen 12-2024.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 12-2024.pdf 659798 ,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-045,2024-12,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Entgeltbescheinigungen 12-2024__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 12-2024__copy2.pdf,Health Insurance,12-2024; 12.2024; 12/2024; bezahlt; dezember 2024; rechnung; versicherung,Entgeltbescheinigungen 12-2024__copy2.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 12-2024__copy2.pdf 659798 ,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-045,2024-12,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Entgeltbescheinigungen 12-2024__copy3.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 12-2024__copy3.pdf,Health Insurance,12-2024; 12.2024; 12/2024; bezahlt; dezember 2024; rechnung; versicherung,Entgeltbescheinigungen 12-2024__copy3.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 12-2024__copy3.pdf 659798 ,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-045,2024-12,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Entgeltbescheinigungen 11-2024.pdf,00_INBOX - Входящи - Eingang/Accounting/2024/Entgeltbescheinigungen 11-2024.pdf,Health Insurance,12.2024; 202412; bezahlt; dezember 2024; rechnung; versicherung, Martin Zahariev U0D 10.12.2024 10001 Usti Nad Labem 27 1 ,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-045,2024-12,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,Lohnauswertungen.pdf,00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungen2/Lohnauswertungen.pdf,Payroll,12.2024; 202412; bezahlt; dezember 2024; rechnung; versicherung, Martin Zahariev U0D 10.12.2024 10001 Usti Nad Labem 27 1 ,month matched; category/type keywords matched; category match needs manual confirmation,MEDIUM,MOVE_TO_CATEGORY
GAP-046,2025-01,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen.pdf,00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungenapril2025/Lohnauswertungen.pdf,Payroll,01-2025; 01.2025; 01/2025; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal, 3215 Seite 1 KmID: 2025-LST-87421406438%%%-01011504-215/291/01497-06597981000100101-20250513-105009-N Martin Zahariev*Usti Nad Labem 27*09119 Chemnitz Alexandru-Stefan Arbone 08060 Zwickau Sonnenstraße 2 LStB *Pers.-Nr. 00101* 90B 10001 Ausdruck d,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-046,2025-01,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen__copy10.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen__copy10.pdf,Payroll,01-2025; 01.2025; 01/2025; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal, 3215 Seite 1 KmID: 2025-LST-87421406438%%%-01011504-215/291/01497-06597981000100101-20250513-105009-N Martin Zahariev*Usti Nad Labem 27*09119 Chemnitz Alexandru-Stefan Arbone 08060 Zwickau Sonnenstraße 2 LStB *Pers.-Nr. 00101* 90B 10001 Ausdruck d,month matched; category/type keywords matched; duplicate-folder candidate,MEDIUM,NEED_MANUAL_REVIEW
GAP-046,2025-01,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen__copy28.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen__copy28.pdf,Payroll,01-2025; 01.2025; 01/2025; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal, 3215 Seite 1 KmID: 2025-LST-87421406438%%%-01011504-215/291/01497-06597981000100101-20250513-105009-N Martin Zahariev*Usti Nad Labem 27*09119 Chemnitz Alexandru-Stefan Arbone 08060 Zwickau Sonnenstraße 2 LStB *Pers.-Nr. 00101* 90B 10001 Ausdruck d,month matched; category/type keywords matched; duplicate-folder candidate,MEDIUM,NEED_MANUAL_REVIEW
GAP-046,2025-01,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen__copy46.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen__copy46.pdf,Payroll,01-2025; 01.2025; 01/2025; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal, 3215 Seite 1 KmID: 2025-LST-87421406438%%%-01011504-215/291/01497-06597981000100101-20250513-105009-N Martin Zahariev*Usti Nad Labem 27*09119 Chemnitz Alexandru-Stefan Arbone 08060 Zwickau Sonnenstraße 2 LStB *Pers.-Nr. 00101* 90B 10001 Ausdruck d,month matched; category/type keywords matched; duplicate-folder candidate,MEDIUM,NEED_MANUAL_REVIEW
GAP-046,2025-01,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen_Juli_2025__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/Lohnauswertungen_Juli_2025__copy2.pdf,Payroll,01.2025; 01/2025; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal; payroll, 0 kein Entgelt im Midijob 01.01.2025 30.06.2025 14.276 Martin Zahariev*Usti Nad Labem 27*09119 Chemnitz Atanas Emilov Madzharov 09125 Chemnitz Harthauer Str. 42 S,month matched; category/type keywords matched,HIGH,USE_EXISTING
GAP-046,2025-01,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen_Juli_2025__copy4.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/Lohnauswertungen_Juli_2025__copy4.pdf,Payroll,01.2025; 01/2025; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal; payroll, 0 kein Entgelt im Midijob 01.01.2025 30.06.2025 14.276 Martin Zahariev*Usti Nad Labem 27*09119 Chemnitz Atanas Emilov Madzharov 09125 Chemnitz Harthauer Str. 42 S,month matched; category/type keywords matched,HIGH,USE_EXISTING
GAP-047,2025-01,health insurance,MISSING_STRICT_STATUS_AMOUNTS,Entgeltbescheinigungen 12-2024.pdf,00_INBOX - Входящи - Eingang/Accounting/2024/Entgeltbescheinigungen 12-2024.pdf,Health Insurance,01-2025; 01.2025; 202501; aok; barmer; bkk; dak; januar 2025; kkh; krankenkasse; sozialversicherung; techniker; viactiv, 3215 Seite 1 KmID: 2024-LST-87421406438%%%-13093112-215/291/01497-06597981000100101-20250115-094615-N Martin Zahariev*Usti Nad Labem 27*09119 Chemnitz Alexandru-Stefan Arbone 08060 Zwickau Sonnenstraße 2 LStB *Pers.-Nr. 00101* X0B 10001 ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-047,2025-01,health insurance,MISSING_STRICT_STATUS_AMOUNTS,Entgeltbescheinigungen 01-2025.pdf,00_INBOX - Входящи - Eingang/Accounting/2025/Entgeltbescheinigungen 01-2025.pdf,Health Insurance,01-2025; 01.2025; 01/2025; aok; barmer; bkk; dak; januar 2025; kkh; krankenkasse; sozialversicherung; techniker; viactiv,Entgeltbescheinigungen 01-2025.pdf 00_INBOX - Входящи - Eingang/Accounting/2025/Entgeltbescheinigungen 01-2025.pdf 659798 Martin Zahariev ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-047,2025-01,health insurance,MISSING_STRICT_STATUS_AMOUNTS,Entgeltbescheinigungen 01-2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 01-2025.pdf,Health Insurance,01-2025; 01.2025; 01/2025; aok; barmer; bkk; dak; januar 2025; kkh; krankenkasse; sozialversicherung; techniker; viactiv,Entgeltbescheinigungen 01-2025.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 01-2025.pdf 659798 ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-047,2025-01,health insurance,MISSING_STRICT_STATUS_AMOUNTS,Entgeltbescheinigungen 01-2025__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 01-2025__copy2.pdf,Health Insurance,01-2025; 01.2025; 01/2025; aok; barmer; bkk; dak; januar 2025; kkh; krankenkasse; sozialversicherung; techniker; viactiv,Entgeltbescheinigungen 01-2025__copy2.pdf 00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 01-2025__copy2.pdf 659798 ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
